timestamp,light,moderate,very,data source
2025-04-01T11:08:00Z,1,0,0,Fitbit App
2025-04-01T11:09:00Z,1,0,0,Fitbit App
2025-04-01T11:10:00Z,1,0,0,Fitbit App
2025-04-01T11:11:00Z,1,0,0,Fitbit App
2025-04-01T11:12:00Z,1,0,0,Fitbit App
2025-04-01T11:13:00Z,1,0,0,Fitbit App
2025-04-01T11:14:00Z,1,0,0,Fitbit App
2025-04-01T11:15:00Z,0,1,0,Fitbit App
2025-04-01T11:16:00Z,0,1,0,Fitbit App
2025-04-01T11:17:00Z,0,1,0,Fitbit App
2025-04-01T11:18:00Z,0,1,0,Fitbit App
2025-04-01T11:19:00Z,0,1,0,Fitbit App
2025-04-01T11:20:00Z,0,1,0,Fitbit App
2025-04-01T11:21:00Z,1,0,0,Fitbit App
2025-04-01T11:22:00Z,1,0,0,Fitbit App
2025-04-01T11:23:00Z,0,1,0,Fitbit App
2025-04-01T11:24:00Z,0,1,0,Fitbit App
2025-04-01T14:45:00Z,1,0,0,Fitbit App
2025-04-01T14:56:00Z,1,0,0,Fitbit App
2025-04-01T15:08:00Z,1,0,0,Fitbit App
2025-04-01T15:09:00Z,1,0,0,Fitbit App
2025-04-01T15:10:00Z,1,0,0,Fitbit App
2025-04-01T15:11:00Z,1,0,0,Fitbit App
2025-04-01T15:12:00Z,1,0,0,Fitbit App
2025-04-01T15:23:00Z,1,0,0,Fitbit App
2025-04-01T15:24:00Z,1,0,0,Fitbit App
2025-04-01T15:25:00Z,1,0,0,Fitbit App
2025-04-01T15:26:00Z,1,0,0,Fitbit App
2025-04-01T15:27:00Z,1,0,0,Fitbit App
2025-04-01T15:28:00Z,1,0,0,Fitbit App
2025-04-01T15:29:00Z,1,0,0,Fitbit App
2025-04-01T18:23:00Z,1,0,0,Fitbit App
2025-04-01T18:24:00Z,1,0,0,Fitbit App
2025-04-01T18:39:00Z,1,0,0,Fitbit App
2025-04-01T20:06:00Z,1,0,0,Fitbit App
2025-04-01T23:26:00Z,1,0,0,Fitbit App
2025-04-02T01:54:00Z,1,0,0,Fitbit App
2025-04-02T02:03:00Z,1,0,0,Fitbit App
2025-04-02T02:04:00Z,1,0,0,Fitbit App
2025-04-02T02:05:00Z,1,0,0,Fitbit App
2025-04-02T02:06:00Z,1,0,0,Fitbit App
2025-04-02T02:09:00Z,1,0,0,Fitbit App
2025-04-02T02:10:00Z,1,0,0,Fitbit App
2025-04-02T02:11:00Z,0,0,1,Fitbit App
2025-04-02T02:12:00Z,0,0,1,Fitbit App
2025-04-02T02:13:00Z,0,1,0,Fitbit App
2025-04-02T02:14:00Z,0,1,0,Fitbit App
2025-04-02T02:15:00Z,0,1,0,Fitbit App
2025-04-02T02:16:00Z,0,1,0,Fitbit App
2025-04-02T02:17:00Z,0,1,0,Fitbit App
2025-04-02T02:18:00Z,0,1,0,Fitbit App
2025-04-02T02:19:00Z,0,0,1,Fitbit App
2025-04-02T02:20:00Z,0,0,1,Fitbit App
2025-04-02T02:21:00Z,0,1,0,Fitbit App
2025-04-02T02:22:00Z,0,0,1,Fitbit App
2025-04-02T02:23:00Z,0,1,0,Fitbit App
2025-04-02T02:24:00Z,1,0,0,Fitbit App
2025-04-02T02:28:00Z,1,0,0,Fitbit App
2025-04-02T02:29:00Z,1,0,0,Fitbit App
2025-04-02T02:45:00Z,1,0,0,Fitbit App
2025-04-02T03:20:00Z,1,0,0,Fitbit App
2025-04-02T03:36:00Z,1,0,0,Fitbit App
2025-04-02T03:37:00Z,1,0,0,Fitbit App
2025-04-02T03:39:00Z,1,0,0,Fitbit App
2025-04-02T03:52:00Z,0,0,1,Fitbit App
2025-04-02T03:54:00Z,0,1,0,Fitbit App
2025-04-02T03:55:00Z,0,0,1,Fitbit App
2025-04-02T03:56:00Z,0,0,1,Fitbit App
2025-04-02T03:57:00Z,0,1,0,Fitbit App
2025-04-02T03:58:00Z,0,0,1,Fitbit App
2025-04-02T03:59:00Z,1,0,0,Fitbit App
2025-04-02T04:00:00Z,0,1,0,Fitbit App
2025-04-02T04:01:00Z,1,0,0,Fitbit App
2025-04-02T04:02:00Z,1,0,0,Fitbit App
2025-04-02T04:03:00Z,0,0,1,Fitbit App
2025-04-02T04:04:00Z,0,1,0,Fitbit App
2025-04-02T04:05:00Z,0,1,0,Fitbit App
2025-04-02T04:06:00Z,0,1,0,Fitbit App
2025-04-02T04:07:00Z,0,1,0,Fitbit App
2025-04-02T04:08:00Z,1,0,0,Fitbit App
2025-04-02T04:09:00Z,1,0,0,Fitbit App
2025-04-02T04:10:00Z,1,0,0,Fitbit App
2025-04-02T04:11:00Z,1,0,0,Fitbit App
2025-04-02T04:12:00Z,1,0,0,Fitbit App
2025-04-02T04:13:00Z,1,0,0,Fitbit App
2025-04-02T06:36:00Z,1,0,0,Fitbit App
2025-04-02T06:37:00Z,1,0,0,Fitbit App
2025-04-02T06:38:00Z,1,0,0,Fitbit App
2025-04-02T06:39:00Z,1,0,0,Fitbit App
2025-04-02T06:40:00Z,1,0,0,Fitbit App
2025-04-02T06:41:00Z,1,0,0,Fitbit App
2025-04-02T06:42:00Z,1,0,0,Fitbit App
2025-04-02T06:43:00Z,1,0,0,Fitbit App
2025-04-02T06:44:00Z,1,0,0,Fitbit App
2025-04-02T06:47:00Z,1,0,0,Fitbit App
2025-04-02T06:48:00Z,1,0,0,Fitbit App
2025-04-02T06:49:00Z,1,0,0,Fitbit App
2025-04-02T07:17:00Z,1,0,0,Fitbit App
2025-04-02T07:35:00Z,1,0,0,Fitbit App
2025-04-02T07:36:00Z,0,1,0,Fitbit App
2025-04-02T07:37:00Z,0,1,0,Fitbit App
2025-04-02T07:38:00Z,0,1,0,Fitbit App
2025-04-02T07:39:00Z,0,1,0,Fitbit App
2025-04-02T07:40:00Z,0,1,0,Fitbit App
2025-04-02T07:41:00Z,0,1,0,Fitbit App
2025-04-02T07:42:00Z,0,1,0,Fitbit App
2025-04-02T07:43:00Z,1,0,0,Fitbit App
2025-04-02T07:44:00Z,1,0,0,Fitbit App
2025-04-02T07:45:00Z,0,1,0,Fitbit App
2025-04-02T07:46:00Z,0,1,0,Fitbit App
2025-04-02T07:47:00Z,0,1,0,Fitbit App
2025-04-02T07:48:00Z,1,0,0,Fitbit App
2025-04-02T08:11:00Z,1,0,0,Fitbit App
2025-04-02T08:12:00Z,1,0,0,Fitbit App
2025-04-02T08:13:00Z,0,1,0,Fitbit App
2025-04-02T08:14:00Z,0,0,1,Fitbit App
2025-04-02T08:15:00Z,0,0,1,Fitbit App
2025-04-02T08:16:00Z,0,0,1,Fitbit App
2025-04-02T08:17:00Z,0,0,1,Fitbit App
2025-04-02T08:18:00Z,0,0,1,Fitbit App
2025-04-02T08:19:00Z,0,1,0,Fitbit App
2025-04-02T08:20:00Z,0,1,0,Fitbit App
2025-04-02T08:21:00Z,0,1,0,Fitbit App
2025-04-02T08:23:00Z,1,0,0,Fitbit App
2025-04-02T08:24:00Z,0,0,1,Fitbit App
2025-04-02T08:25:00Z,0,1,0,Fitbit App
2025-04-02T08:39:00Z,1,0,0,Fitbit App
2025-04-02T08:40:00Z,1,0,0,Fitbit App
2025-04-02T08:42:00Z,1,0,0,Fitbit App
2025-04-02T08:43:00Z,1,0,0,Fitbit App
2025-04-02T08:44:00Z,1,0,0,Fitbit App
2025-04-02T08:46:00Z,1,0,0,Fitbit App
2025-04-02T08:48:00Z,1,0,0,Fitbit App
2025-04-02T09:23:00Z,1,0,0,Fitbit App
2025-04-02T09:24:00Z,1,0,0,Fitbit App
2025-04-02T09:25:00Z,1,0,0,Fitbit App
2025-04-02T09:26:00Z,1,0,0,Fitbit App
2025-04-02T09:27:00Z,1,0,0,Fitbit App
2025-04-02T09:52:00Z,1,0,0,Fitbit App
2025-04-02T09:53:00Z,1,0,0,Fitbit App
2025-04-02T10:05:00Z,1,0,0,Fitbit App
2025-04-02T10:09:00Z,1,0,0,Fitbit App
2025-04-02T10:10:00Z,1,0,0,Fitbit App
2025-04-02T10:11:00Z,1,0,0,Fitbit App
2025-04-02T10:12:00Z,1,0,0,Fitbit App
2025-04-02T10:13:00Z,1,0,0,Fitbit App
2025-04-02T10:14:00Z,1,0,0,Fitbit App
2025-04-02T10:15:00Z,1,0,0,Fitbit App
2025-04-02T10:16:00Z,1,0,0,Fitbit App
2025-04-02T10:17:00Z,1,0,0,Fitbit App
2025-04-02T10:18:00Z,1,0,0,Fitbit App
2025-04-02T10:19:00Z,1,0,0,Fitbit App
2025-04-02T10:20:00Z,1,0,0,Fitbit App
2025-04-02T10:21:00Z,1,0,0,Fitbit App
2025-04-02T10:22:00Z,1,0,0,Fitbit App
2025-04-02T10:24:00Z,1,0,0,Fitbit App
2025-04-02T10:25:00Z,1,0,0,Fitbit App
2025-04-02T10:26:00Z,1,0,0,Fitbit App
2025-04-02T10:27:00Z,1,0,0,Fitbit App
2025-04-02T10:28:00Z,1,0,0,Fitbit App
2025-04-02T10:29:00Z,1,0,0,Fitbit App
2025-04-02T10:30:00Z,1,0,0,Fitbit App
2025-04-02T10:31:00Z,1,0,0,Fitbit App
2025-04-02T10:32:00Z,1,0,0,Fitbit App
2025-04-02T10:33:00Z,1,0,0,Fitbit App
2025-04-02T10:34:00Z,1,0,0,Fitbit App
2025-04-02T10:35:00Z,1,0,0,Fitbit App
2025-04-02T10:36:00Z,1,0,0,Fitbit App
2025-04-03T02:30:00Z,1,0,0,Fitbit App
2025-04-03T02:31:00Z,1,0,0,Fitbit App
2025-04-03T02:33:00Z,1,0,0,Fitbit App
2025-04-03T02:34:00Z,1,0,0,Fitbit App
2025-04-03T02:35:00Z,0,1,0,Fitbit App
2025-04-03T02:36:00Z,0,1,0,Fitbit App
2025-04-03T02:37:00Z,0,0,1,Fitbit App
2025-04-03T02:38:00Z,0,1,0,Fitbit App
2025-04-03T02:39:00Z,1,0,0,Fitbit App
2025-04-03T02:40:00Z,0,1,0,Fitbit App
2025-04-03T02:41:00Z,1,0,0,Fitbit App
2025-04-03T02:42:00Z,0,1,0,Fitbit App
2025-04-03T02:43:00Z,0,1,0,Fitbit App
2025-04-03T02:44:00Z,0,1,0,Fitbit App
2025-04-03T02:45:00Z,1,0,0,Fitbit App
2025-04-03T02:46:00Z,0,1,0,Fitbit App
2025-04-03T02:47:00Z,0,0,1,Fitbit App
2025-04-03T03:16:00Z,1,0,0,Fitbit App
2025-04-03T03:17:00Z,1,0,0,Fitbit App
2025-04-03T03:18:00Z,1,0,0,Fitbit App
2025-04-03T03:19:00Z,1,0,0,Fitbit App
2025-04-03T03:20:00Z,1,0,0,Fitbit App
2025-04-03T03:21:00Z,1,0,0,Fitbit App
2025-04-03T03:22:00Z,1,0,0,Fitbit App
2025-04-03T03:23:00Z,1,0,0,Fitbit App
2025-04-03T03:24:00Z,1,0,0,Fitbit App
2025-04-03T03:25:00Z,1,0,0,Fitbit App
2025-04-03T03:26:00Z,1,0,0,Fitbit App
2025-04-03T03:27:00Z,1,0,0,Fitbit App
2025-04-03T03:28:00Z,1,0,0,Fitbit App
2025-04-03T03:29:00Z,1,0,0,Fitbit App
2025-04-03T03:30:00Z,1,0,0,Fitbit App
2025-04-03T03:40:00Z,1,0,0,Fitbit App
2025-04-03T03:41:00Z,1,0,0,Fitbit App
2025-04-03T03:47:00Z,1,0,0,Fitbit App
2025-04-03T03:59:00Z,1,0,0,Fitbit App
2025-04-03T04:21:00Z,1,0,0,Fitbit App
2025-04-03T04:34:00Z,1,0,0,Fitbit App
2025-04-03T04:35:00Z,1,0,0,Fitbit App
2025-04-03T04:36:00Z,1,0,0,Fitbit App
2025-04-03T04:37:00Z,1,0,0,Fitbit App
2025-04-03T04:38:00Z,1,0,0,Fitbit App
2025-04-03T04:39:00Z,1,0,0,Fitbit App
2025-04-03T04:40:00Z,1,0,0,Fitbit App
2025-04-03T04:41:00Z,1,0,0,Fitbit App
2025-04-03T04:42:00Z,1,0,0,Fitbit App
2025-04-03T04:43:00Z,1,0,0,Fitbit App
2025-04-03T04:44:00Z,1,0,0,Fitbit App
2025-04-03T04:46:00Z,1,0,0,Fitbit App
2025-04-03T05:19:00Z,1,0,0,Fitbit App
2025-04-03T05:30:00Z,1,0,0,Fitbit App
2025-04-03T05:31:00Z,1,0,0,Fitbit App
2025-04-03T05:32:00Z,1,0,0,Fitbit App
2025-04-03T05:33:00Z,1,0,0,Fitbit App
2025-04-03T05:34:00Z,1,0,0,Fitbit App
2025-04-03T05:35:00Z,1,0,0,Fitbit App
2025-04-03T05:36:00Z,1,0,0,Fitbit App
2025-04-03T05:39:00Z,1,0,0,Fitbit App
2025-04-03T05:40:00Z,1,0,0,Fitbit App
2025-04-03T06:30:00Z,1,0,0,Fitbit App
2025-04-03T06:31:00Z,0,1,0,Fitbit App
2025-04-03T06:32:00Z,0,1,0,Fitbit App
2025-04-03T06:33:00Z,0,1,0,Fitbit App
2025-04-03T06:34:00Z,0,0,1,Fitbit App
2025-04-03T06:35:00Z,0,0,1,Fitbit App
2025-04-03T06:36:00Z,0,0,1,Fitbit App
2025-04-03T06:37:00Z,0,1,0,Fitbit App
2025-04-03T06:38:00Z,0,1,0,Fitbit App
2025-04-03T06:39:00Z,0,1,0,Fitbit App
2025-04-03T06:40:00Z,0,1,0,Fitbit App
2025-04-03T06:41:00Z,1,0,0,Fitbit App
2025-04-03T06:45:00Z,1,0,0,Fitbit App
2025-04-03T06:46:00Z,1,0,0,Fitbit App
2025-04-03T06:48:00Z,1,0,0,Fitbit App
2025-04-03T06:49:00Z,1,0,0,Fitbit App
2025-04-03T06:50:00Z,1,0,0,Fitbit App
2025-04-03T07:43:00Z,1,0,0,Fitbit App
2025-04-03T09:12:00Z,1,0,0,Fitbit App
2025-04-03T09:17:00Z,1,0,0,Fitbit App
2025-04-03T09:18:00Z,1,0,0,Fitbit App
2025-04-03T09:20:00Z,1,0,0,Fitbit App
