timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-07-27T15:55:04Z,0,0,0,Sense 2
2025-07-27T15:55:05Z,2,0,-304,Sense 2
2025-07-27T15:55:06Z,2,0,-304,Sense 2
2025-07-27T15:55:07Z,0,0,304,Sense 2
2025-07-27T15:55:08Z,0,0,-304,Sense 2
2025-07-27T15:55:09Z,0,0,304,Sense 2
2025-07-27T15:55:10Z,0,0,304,Sense 2
2025-07-27T15:55:11Z,0,0,-609,Sense 2
2025-07-27T15:55:12Z,0,0,609,Sense 2
2025-07-27T15:55:13Z,0,0,-304,Sense 2
2025-07-27T15:55:14Z,0,0,0,Sense 2
2025-07-27T15:55:15Z,0,0,0,Sense 2
2025-07-27T15:55:16Z,0,0,0,Sense 2
2025-07-27T15:55:17Z,0,0,304,Sense 2
2025-07-27T15:55:18Z,0,0,-304,Sense 2
2025-07-27T15:55:19Z,0,0,0,Sense 2
2025-07-27T15:55:20Z,0,0,0,Sense 2
2025-07-27T15:55:21Z,0,0,0,Sense 2
2025-07-27T15:55:22Z,0,0,0,Sense 2
2025-07-27T15:55:23Z,0,0,609,Sense 2
2025-07-27T15:55:24Z,0,0,-609,Sense 2
2025-07-27T15:55:25Z,0,0,0,Sense 2
2025-07-27T15:55:26Z,0,0,0,Sense 2
2025-07-27T15:55:27Z,0,0,0,Sense 2
2025-07-27T15:55:28Z,0,0,304,Sense 2
2025-07-27T15:55:29Z,0,0,-304,Sense 2
2025-07-27T15:55:30Z,0,0,0,Sense 2
2025-07-27T15:55:31Z,0,0,0,Sense 2
2025-07-27T15:55:32Z,0,0,0,Sense 2
2025-07-27T15:55:33Z,0,0,0,Sense 2
2025-07-27T15:55:34Z,0,0,0,Sense 2
2025-07-27T15:55:35Z,0,0,0,Sense 2
2025-07-27T15:55:36Z,0,0,0,Sense 2
2025-07-27T15:55:37Z,0,0,0,Sense 2
2025-07-27T15:55:38Z,0,0,0,Sense 2
2025-07-27T15:55:39Z,0,0,0,Sense 2
2025-07-27T15:55:40Z,0,0,0,Sense 2
2025-07-27T15:55:41Z,0,0,0,Sense 2
2025-07-27T15:55:42Z,0,0,0,Sense 2
2025-07-27T15:55:43Z,0,0,609,Sense 2
2025-07-27T15:55:44Z,0,0,-304,Sense 2
2025-07-27T15:55:45Z,0,0,-304,Sense 2
2025-07-27T15:55:46Z,0,0,0,Sense 2
2025-07-27T15:55:47Z,0,0,0,Sense 2
2025-07-27T15:55:48Z,0,0,0,Sense 2
2025-07-27T15:55:49Z,0,0,304,Sense 2
2025-07-27T15:55:50Z,0,0,0,Sense 2
2025-07-27T15:55:51Z,0,0,0,Sense 2
2025-07-27T15:55:52Z,0,0,0,Sense 2
2025-07-27T15:55:53Z,0,0,-304,Sense 2
2025-07-27T15:55:54Z,0,0,304,Sense 2
2025-07-27T15:55:55Z,0,0,-304,Sense 2
2025-07-27T15:55:56Z,0,0,0,Sense 2
2025-07-27T15:55:57Z,0,0,304,Sense 2
2025-07-27T15:55:58Z,0,0,0,Sense 2
2025-07-27T15:55:59Z,0,0,-304,Sense 2
2025-07-27T15:56:00Z,0,0,0,Sense 2
