timestamp,light,moderate,very,data source
2025-08-02T08:23:29Z,1,0,0,Fitbit App
2025-08-02T08:24:29Z,1,0,0,Fitbit App
2025-08-02T08:25:29Z,1,0,0,Fitbit App
2025-08-02T08:26:29Z,1,0,0,Fitbit App
2025-08-02T08:27:29Z,1,0,0,Fitbit App
2025-08-02T08:37:29Z,1,0,0,Fitbit App
2025-08-02T08:38:29Z,1,0,0,Fitbit App
2025-08-02T08:39:29Z,1,0,0,Fitbit App
2025-08-02T08:40:29Z,1,0,0,Fitbit App
2025-08-02T11:54:29Z,1,0,0,Fitbit App
2025-08-02T11:55:29Z,1,0,0,Fitbit App
2025-08-02T11:56:29Z,1,0,0,Fitbit App
2025-08-02T11:57:29Z,1,0,0,Fitbit App
2025-08-02T12:04:29Z,1,0,0,Fitbit App
2025-08-02T12:05:29Z,1,0,0,Fitbit App
2025-08-02T12:06:29Z,1,0,0,Fitbit App
2025-08-02T13:52:29Z,1,0,0,Fitbit App
2025-08-02T13:53:29Z,1,0,0,Fitbit App
2025-08-02T13:54:29Z,1,0,0,Fitbit App
2025-08-02T13:55:29Z,1,0,0,Fitbit App
2025-08-02T13:56:29Z,1,0,0,Fitbit App
2025-08-02T13:57:29Z,1,0,0,Fitbit App
2025-08-02T13:58:29Z,1,0,0,Fitbit App
2025-08-02T13:59:29Z,1,0,0,Fitbit App
2025-08-02T14:00:29Z,1,0,0,Fitbit App
2025-08-02T14:01:29Z,1,0,0,Fitbit App
2025-08-02T14:18:29Z,1,0,0,Fitbit App
2025-08-02T14:19:29Z,0,1,0,Fitbit App
2025-08-02T14:20:29Z,0,1,0,Fitbit App
2025-08-02T14:21:29Z,0,1,0,Fitbit App
2025-08-02T14:22:29Z,0,0,1,Fitbit App
2025-08-02T14:23:29Z,0,1,0,Fitbit App
2025-08-02T14:24:29Z,1,0,0,Fitbit App
2025-08-02T14:25:29Z,0,1,0,Fitbit App
2025-08-02T14:26:29Z,1,0,0,Fitbit App
2025-08-02T14:27:29Z,0,0,1,Fitbit App
2025-08-02T14:28:29Z,0,1,0,Fitbit App
2025-08-02T14:29:29Z,1,0,0,Fitbit App
2025-08-02T14:30:29Z,1,0,0,Fitbit App
2025-08-02T14:37:29Z,1,0,0,Fitbit App
2025-08-02T14:38:29Z,1,0,0,Fitbit App
2025-08-02T14:39:29Z,1,0,0,Fitbit App
2025-08-02T14:40:29Z,1,0,0,Fitbit App
2025-08-02T19:40:29Z,1,0,0,Fitbit App
2025-08-02T19:41:29Z,1,0,0,Fitbit App
2025-08-02T19:42:29Z,1,0,0,Fitbit App
2025-08-02T19:43:29Z,1,0,0,Fitbit App
2025-08-02T19:44:29Z,1,0,0,Fitbit App
2025-08-02T19:45:29Z,1,0,0,Fitbit App
2025-08-02T19:46:29Z,1,0,0,Fitbit App
2025-08-02T19:47:29Z,1,0,0,Fitbit App
2025-08-02T19:48:29Z,1,0,0,Fitbit App
2025-08-03T08:02:29Z,1,0,0,Fitbit App
2025-08-03T08:19:29Z,1,0,0,Fitbit App
2025-08-03T08:20:29Z,1,0,0,Fitbit App
2025-08-03T08:21:29Z,1,0,0,Fitbit App
2025-08-03T08:22:29Z,1,0,0,Fitbit App
2025-08-03T08:33:29Z,1,0,0,Fitbit App
2025-08-03T08:34:29Z,1,0,0,Fitbit App
2025-08-03T08:35:29Z,1,0,0,Fitbit App
2025-08-03T08:36:29Z,1,0,0,Fitbit App
2025-08-03T09:42:00Z,1,0,0,Fitbit App
2025-08-03T09:44:00Z,1,0,0,Fitbit App
2025-08-03T09:45:00Z,1,0,0,Fitbit App
2025-08-03T09:47:00Z,1,0,0,Fitbit App
2025-08-03T09:48:00Z,1,0,0,Fitbit App
2025-08-03T10:36:00Z,1,0,0,Fitbit App
2025-08-03T11:24:00Z,1,0,0,Fitbit App
2025-08-03T11:25:00Z,1,0,0,Fitbit App
2025-08-03T11:26:00Z,1,0,0,Fitbit App
2025-08-03T11:27:00Z,1,0,0,Fitbit App
2025-08-03T11:37:00Z,1,0,0,Fitbit App
2025-08-03T11:48:00Z,1,0,0,Fitbit App
2025-08-03T12:05:00Z,1,0,0,Fitbit App
2025-08-03T12:07:00Z,1,0,0,Fitbit App
2025-08-03T12:08:00Z,1,0,0,Fitbit App
2025-08-03T12:11:00Z,1,0,0,Fitbit App
2025-08-03T12:12:00Z,1,0,0,Fitbit App
2025-08-03T12:13:00Z,1,0,0,Fitbit App
2025-08-03T12:19:00Z,1,0,0,Fitbit App
2025-08-03T12:21:00Z,1,0,0,Fitbit App
2025-08-03T14:44:00Z,1,0,0,Fitbit App
2025-08-03T14:47:00Z,1,0,0,Fitbit App
2025-08-03T15:40:00Z,1,0,0,Fitbit App
2025-08-03T15:55:00Z,1,0,0,Fitbit App
2025-08-03T15:56:00Z,1,0,0,Fitbit App
2025-08-03T15:57:00Z,1,0,0,Fitbit App
2025-08-03T15:58:00Z,1,0,0,Fitbit App
2025-08-03T15:59:00Z,1,0,0,Fitbit App
2025-08-03T16:00:00Z,1,0,0,Fitbit App
2025-08-03T16:01:00Z,1,0,0,Fitbit App
2025-08-03T16:05:00Z,1,0,0,Fitbit App
2025-08-03T16:06:00Z,1,0,0,Fitbit App
2025-08-03T16:12:00Z,1,0,0,Fitbit App
2025-08-03T16:16:00Z,1,0,0,Fitbit App
2025-08-03T16:17:00Z,1,0,0,Fitbit App
2025-08-03T18:58:00Z,1,0,0,Fitbit App
2025-08-03T19:17:00Z,1,0,0,Fitbit App
2025-08-03T19:18:00Z,1,0,0,Fitbit App
2025-08-03T19:19:00Z,1,0,0,Fitbit App
2025-08-04T03:12:29Z,1,0,0,Fitbit App
2025-08-04T03:13:29Z,1,0,0,Fitbit App
2025-08-04T03:14:29Z,1,0,0,Fitbit App
2025-08-04T03:23:29Z,1,0,0,Fitbit App
2025-08-04T03:24:29Z,1,0,0,Fitbit App
2025-08-04T03:25:29Z,1,0,0,Fitbit App
2025-08-04T03:26:29Z,1,0,0,Fitbit App
2025-08-04T03:58:29Z,1,0,0,Fitbit App
2025-08-04T03:59:29Z,1,0,0,Fitbit App
2025-08-04T04:00:29Z,1,0,0,Fitbit App
2025-08-04T04:06:29Z,1,0,0,Fitbit App
2025-08-04T04:07:29Z,1,0,0,Fitbit App
2025-08-04T04:08:29Z,1,0,0,Fitbit App
2025-08-04T08:04:00Z,1,0,0,Fitbit App
2025-08-04T08:05:00Z,1,0,0,Fitbit App
2025-08-04T08:06:00Z,1,0,0,Fitbit App
2025-08-04T08:07:00Z,1,0,0,Fitbit App
2025-08-04T08:17:00Z,0,1,0,Fitbit App
2025-08-04T08:18:00Z,1,0,0,Fitbit App
2025-08-04T08:19:00Z,0,1,0,Fitbit App
2025-08-04T08:20:00Z,0,0,1,Fitbit App
2025-08-04T08:21:00Z,0,1,0,Fitbit App
2025-08-04T08:22:00Z,1,0,0,Fitbit App
2025-08-04T08:24:00Z,0,1,0,Fitbit App
2025-08-04T08:25:00Z,0,0,1,Fitbit App
2025-08-04T08:26:00Z,0,0,1,Fitbit App
2025-08-04T08:27:00Z,0,0,1,Fitbit App
2025-08-04T08:28:00Z,0,0,1,Fitbit App
2025-08-04T08:29:00Z,0,0,1,Fitbit App
2025-08-04T08:30:00Z,0,0,1,Fitbit App
2025-08-04T08:31:00Z,0,1,0,Fitbit App
2025-08-04T08:32:00Z,0,0,1,Fitbit App
2025-08-04T08:33:00Z,0,1,0,Fitbit App
2025-08-04T08:34:00Z,0,1,0,Fitbit App
2025-08-04T08:35:00Z,1,0,0,Fitbit App
2025-08-04T08:36:00Z,0,1,0,Fitbit App
2025-08-04T08:37:00Z,1,0,0,Fitbit App
2025-08-04T10:57:49Z,1,0,0,Fitbit App
2025-08-04T10:58:49Z,1,0,0,Fitbit App
2025-08-04T10:59:49Z,1,0,0,Fitbit App
2025-08-04T11:00:49Z,1,0,0,Fitbit App
2025-08-04T11:01:49Z,1,0,0,Fitbit App
2025-08-04T11:02:49Z,1,0,0,Fitbit App
2025-08-04T11:03:49Z,1,0,0,Fitbit App
2025-08-04T12:15:49Z,1,0,0,Fitbit App
2025-08-04T12:16:49Z,1,0,0,Fitbit App
2025-08-04T12:17:49Z,1,0,0,Fitbit App
2025-08-04T12:18:49Z,1,0,0,Fitbit App
2025-08-04T12:19:49Z,1,0,0,Fitbit App
2025-08-04T14:33:00Z,1,0,0,Fitbit App
2025-08-04T14:34:00Z,1,0,0,Fitbit App
2025-08-04T14:35:00Z,1,0,0,Fitbit App
2025-08-04T14:36:00Z,1,0,0,Fitbit App
2025-08-04T14:37:00Z,1,0,0,Fitbit App
2025-08-04T14:38:00Z,1,0,0,Fitbit App
2025-08-04T14:40:00Z,1,0,0,Fitbit App
2025-08-04T14:41:00Z,1,0,0,Fitbit App
2025-08-04T14:42:00Z,1,0,0,Fitbit App
2025-08-04T14:43:00Z,1,0,0,Fitbit App
2025-08-04T14:44:00Z,1,0,0,Fitbit App
2025-08-04T14:45:00Z,1,0,0,Fitbit App
2025-08-04T14:46:00Z,1,0,0,Fitbit App
2025-08-04T14:47:00Z,1,0,0,Fitbit App
2025-08-04T14:48:00Z,1,0,0,Fitbit App
2025-08-04T14:53:00Z,1,0,0,Fitbit App
2025-08-04T14:54:00Z,1,0,0,Fitbit App
2025-08-04T14:55:00Z,1,0,0,Fitbit App
2025-08-04T14:59:00Z,1,0,0,Fitbit App
2025-08-04T15:11:00Z,1,0,0,Fitbit App
2025-08-04T15:12:00Z,1,0,0,Fitbit App
2025-08-04T20:09:49Z,1,0,0,Fitbit App
2025-08-04T20:10:49Z,1,0,0,Fitbit App
2025-08-04T20:11:49Z,1,0,0,Fitbit App
2025-08-04T20:12:49Z,1,0,0,Fitbit App
2025-08-04T20:13:49Z,1,0,0,Fitbit App
2025-08-04T20:14:49Z,1,0,0,Fitbit App
2025-08-04T20:15:49Z,1,0,0,Fitbit App
2025-08-04T20:16:49Z,1,0,0,Fitbit App
2025-08-05T08:24:49Z,1,0,0,Fitbit App
2025-08-05T08:25:49Z,1,0,0,Fitbit App
2025-08-05T08:26:49Z,1,0,0,Fitbit App
2025-08-05T08:28:49Z,1,0,0,Fitbit App
2025-08-05T08:29:49Z,1,0,0,Fitbit App
2025-08-05T08:30:49Z,1,0,0,Fitbit App
2025-08-05T08:36:49Z,1,0,0,Fitbit App
2025-08-05T08:37:49Z,1,0,0,Fitbit App
2025-08-05T08:38:49Z,1,0,0,Fitbit App
2025-08-05T08:39:49Z,1,0,0,Fitbit App
2025-08-05T11:16:49Z,1,0,0,Fitbit App
2025-08-05T11:17:49Z,0,0,1,Fitbit App
2025-08-05T11:18:49Z,1,0,0,Fitbit App
2025-08-05T11:19:49Z,0,0,1,Fitbit App
2025-08-05T11:20:49Z,0,1,0,Fitbit App
2025-08-05T11:21:49Z,0,0,1,Fitbit App
2025-08-05T11:22:49Z,0,0,1,Fitbit App
2025-08-05T11:23:49Z,0,1,0,Fitbit App
2025-08-05T11:24:49Z,0,1,0,Fitbit App
2025-08-05T11:25:49Z,0,1,0,Fitbit App
2025-08-05T11:26:49Z,0,0,1,Fitbit App
2025-08-05T11:27:49Z,0,0,1,Fitbit App
2025-08-05T11:28:49Z,0,0,1,Fitbit App
2025-08-05T11:29:49Z,0,0,1,Fitbit App
2025-08-05T11:30:49Z,1,0,0,Fitbit App
2025-08-05T11:31:49Z,0,0,1,Fitbit App
2025-08-05T11:32:49Z,0,1,0,Fitbit App
2025-08-05T11:33:49Z,1,0,0,Fitbit App
2025-08-05T11:37:49Z,1,0,0,Fitbit App
2025-08-05T11:38:49Z,1,0,0,Fitbit App
2025-08-05T11:39:49Z,1,0,0,Fitbit App
2025-08-05T11:40:49Z,1,0,0,Fitbit App
2025-08-05T15:24:49Z,1,0,0,Fitbit App
2025-08-05T15:25:49Z,1,0,0,Fitbit App
2025-08-05T15:26:49Z,1,0,0,Fitbit App
2025-08-05T15:27:49Z,1,0,0,Fitbit App
2025-08-05T15:32:49Z,1,0,0,Fitbit App
2025-08-05T15:33:49Z,1,0,0,Fitbit App
2025-08-05T15:34:49Z,1,0,0,Fitbit App
2025-08-05T15:37:49Z,1,0,0,Fitbit App
2025-08-05T15:38:49Z,0,1,0,Fitbit App
2025-08-05T15:39:49Z,0,0,1,Fitbit App
2025-08-05T15:40:49Z,0,1,0,Fitbit App
2025-08-05T15:42:49Z,1,0,0,Fitbit App
2025-08-05T15:43:49Z,0,0,1,Fitbit App
2025-08-05T15:44:49Z,1,0,0,Fitbit App
2025-08-05T15:45:49Z,1,0,0,Fitbit App
2025-08-05T15:46:49Z,0,0,1,Fitbit App
2025-08-05T15:47:49Z,0,0,1,Fitbit App
2025-08-05T15:48:49Z,0,0,1,Fitbit App
2025-08-05T15:49:49Z,0,0,1,Fitbit App
2025-08-05T15:50:49Z,0,0,1,Fitbit App
2025-08-05T15:51:49Z,0,0,1,Fitbit App
2025-08-05T15:52:49Z,0,0,1,Fitbit App
2025-08-05T15:53:49Z,0,0,1,Fitbit App
2025-08-05T15:54:49Z,0,0,1,Fitbit App
2025-08-05T15:55:49Z,0,0,1,Fitbit App
2025-08-05T15:56:49Z,0,0,1,Fitbit App
2025-08-05T15:57:49Z,0,0,1,Fitbit App
2025-08-05T15:58:49Z,0,0,1,Fitbit App
2025-08-05T15:59:49Z,0,0,1,Fitbit App
2025-08-05T16:00:49Z,0,0,1,Fitbit App
2025-08-06T08:15:49Z,1,0,0,Fitbit App
2025-08-06T08:16:49Z,1,0,0,Fitbit App
2025-08-06T08:17:49Z,1,0,0,Fitbit App
2025-08-06T08:28:49Z,1,0,0,Fitbit App
2025-08-06T08:29:49Z,1,0,0,Fitbit App
2025-08-06T08:30:49Z,1,0,0,Fitbit App
2025-08-06T08:31:49Z,1,0,0,Fitbit App
2025-08-06T14:09:00Z,1,0,0,Fitbit App
2025-08-06T14:10:00Z,1,0,0,Fitbit App
2025-08-06T14:13:00Z,1,0,0,Fitbit App
2025-08-06T14:22:00Z,1,0,0,Fitbit App
2025-08-06T14:29:00Z,1,0,0,Fitbit App
2025-08-06T14:31:00Z,1,0,0,Fitbit App
2025-08-06T14:32:00Z,1,0,0,Fitbit App
2025-08-06T14:33:00Z,1,0,0,Fitbit App
2025-08-06T14:34:00Z,1,0,0,Fitbit App
2025-08-06T15:50:00Z,1,0,0,Fitbit App
2025-08-06T16:13:00Z,1,0,0,Fitbit App
2025-08-06T16:18:00Z,1,0,0,Fitbit App
2025-08-06T17:31:00Z,1,0,0,Fitbit App
2025-08-06T18:54:00Z,1,0,0,Fitbit App
2025-08-07T08:22:00Z,1,0,0,Fitbit App
2025-08-07T08:24:00Z,0,1,0,Fitbit App
2025-08-07T08:25:00Z,0,0,1,Fitbit App
2025-08-07T08:26:00Z,1,0,0,Fitbit App
2025-08-07T08:27:00Z,0,0,1,Fitbit App
2025-08-07T08:28:00Z,0,0,1,Fitbit App
2025-08-07T08:29:00Z,0,0,1,Fitbit App
2025-08-07T08:30:00Z,0,1,0,Fitbit App
2025-08-07T08:31:00Z,0,1,0,Fitbit App
2025-08-07T08:32:00Z,0,1,0,Fitbit App
2025-08-07T08:33:00Z,1,0,0,Fitbit App
2025-08-07T08:34:00Z,0,1,0,Fitbit App
2025-08-07T08:35:00Z,1,0,0,Fitbit App
2025-08-07T08:43:00Z,1,0,0,Fitbit App
2025-08-07T08:44:00Z,1,0,0,Fitbit App
2025-08-07T08:46:00Z,1,0,0,Fitbit App
2025-08-07T08:48:00Z,1,0,0,Fitbit App
2025-08-07T08:50:00Z,1,0,0,Fitbit App
2025-08-07T08:51:00Z,1,0,0,Fitbit App
2025-08-07T08:52:00Z,1,0,0,Fitbit App
2025-08-07T08:55:00Z,1,0,0,Fitbit App
2025-08-07T08:56:00Z,1,0,0,Fitbit App
2025-08-07T08:58:00Z,1,0,0,Fitbit App
2025-08-07T09:01:00Z,1,0,0,Fitbit App
2025-08-07T09:07:00Z,1,0,0,Fitbit App
2025-08-07T09:20:00Z,1,0,0,Fitbit App
2025-08-07T09:23:00Z,1,0,0,Fitbit App
2025-08-07T09:24:00Z,1,0,0,Fitbit App
2025-08-07T09:26:00Z,1,0,0,Fitbit App
2025-08-07T09:28:00Z,1,0,0,Fitbit App
2025-08-07T09:29:00Z,1,0,0,Fitbit App
2025-08-07T09:32:00Z,1,0,0,Fitbit App
2025-08-07T09:34:00Z,1,0,0,Fitbit App
2025-08-07T09:35:00Z,1,0,0,Fitbit App
2025-08-07T09:36:00Z,1,0,0,Fitbit App
2025-08-07T09:37:00Z,1,0,0,Fitbit App
2025-08-07T09:39:00Z,1,0,0,Fitbit App
2025-08-07T09:51:00Z,1,0,0,Fitbit App
2025-08-07T09:52:00Z,1,0,0,Fitbit App
2025-08-07T09:54:00Z,1,0,0,Fitbit App
2025-08-07T10:04:00Z,1,0,0,Fitbit App
2025-08-07T10:05:00Z,1,0,0,Fitbit App
2025-08-07T10:07:00Z,1,0,0,Fitbit App
2025-08-07T10:10:00Z,1,0,0,Fitbit App
2025-08-07T10:11:00Z,1,0,0,Fitbit App
2025-08-07T10:13:00Z,1,0,0,Fitbit App
2025-08-07T10:14:00Z,1,0,0,Fitbit App
2025-08-07T10:15:00Z,1,0,0,Fitbit App
2025-08-07T10:16:00Z,1,0,0,Fitbit App
2025-08-07T10:19:00Z,1,0,0,Fitbit App
2025-08-07T10:20:00Z,1,0,0,Fitbit App
2025-08-07T10:36:00Z,1,0,0,Fitbit App
2025-08-07T10:41:00Z,1,0,0,Fitbit App
2025-08-07T10:46:00Z,1,0,0,Fitbit App
2025-08-07T10:47:00Z,1,0,0,Fitbit App
2025-08-07T10:48:00Z,1,0,0,Fitbit App
2025-08-07T10:54:00Z,1,0,0,Fitbit App
2025-08-07T10:55:00Z,1,0,0,Fitbit App
2025-08-07T10:56:00Z,1,0,0,Fitbit App
2025-08-07T10:57:00Z,1,0,0,Fitbit App
2025-08-07T11:00:00Z,1,0,0,Fitbit App
2025-08-07T11:01:00Z,1,0,0,Fitbit App
2025-08-07T11:02:00Z,1,0,0,Fitbit App
2025-08-07T11:04:00Z,1,0,0,Fitbit App
2025-08-07T11:05:00Z,1,0,0,Fitbit App
2025-08-07T11:06:00Z,1,0,0,Fitbit App
2025-08-07T11:07:00Z,1,0,0,Fitbit App
2025-08-07T11:09:00Z,1,0,0,Fitbit App
2025-08-07T11:11:00Z,1,0,0,Fitbit App
2025-08-07T11:12:00Z,1,0,0,Fitbit App
2025-08-07T11:13:00Z,1,0,0,Fitbit App
2025-08-07T11:15:00Z,1,0,0,Fitbit App
2025-08-07T11:16:00Z,1,0,0,Fitbit App
2025-08-07T11:17:00Z,1,0,0,Fitbit App
2025-08-07T11:19:00Z,1,0,0,Fitbit App
2025-08-07T11:20:00Z,1,0,0,Fitbit App
2025-08-07T11:22:00Z,1,0,0,Fitbit App
2025-08-07T11:23:00Z,1,0,0,Fitbit App
2025-08-07T11:24:00Z,1,0,0,Fitbit App
2025-08-07T11:25:00Z,1,0,0,Fitbit App
2025-08-07T11:26:00Z,1,0,0,Fitbit App
2025-08-07T11:30:00Z,1,0,0,Fitbit App
2025-08-07T11:31:00Z,1,0,0,Fitbit App
2025-08-07T11:35:00Z,0,1,0,Fitbit App
2025-08-07T11:36:00Z,1,0,0,Fitbit App
2025-08-07T11:37:00Z,0,1,0,Fitbit App
2025-08-07T11:38:00Z,0,0,1,Fitbit App
2025-08-07T11:39:00Z,0,1,0,Fitbit App
2025-08-07T11:40:00Z,1,0,0,Fitbit App
2025-08-07T11:41:00Z,0,1,0,Fitbit App
2025-08-07T11:42:00Z,0,0,1,Fitbit App
2025-08-07T11:43:00Z,0,0,1,Fitbit App
2025-08-07T11:44:00Z,0,0,1,Fitbit App
2025-08-07T11:45:00Z,0,1,0,Fitbit App
2025-08-07T11:46:00Z,1,0,0,Fitbit App
2025-08-07T11:47:00Z,0,0,1,Fitbit App
2025-08-07T11:48:00Z,0,1,0,Fitbit App
2025-08-07T11:49:00Z,1,0,0,Fitbit App
2025-08-07T11:50:00Z,1,0,0,Fitbit App
2025-08-07T11:56:00Z,1,0,0,Fitbit App
2025-08-07T11:57:00Z,1,0,0,Fitbit App
2025-08-07T11:58:00Z,1,0,0,Fitbit App
2025-08-07T11:59:00Z,1,0,0,Fitbit App
2025-08-07T13:43:00Z,1,0,0,Fitbit App
2025-08-07T13:44:00Z,1,0,0,Fitbit App
2025-08-07T13:53:00Z,1,0,0,Fitbit App
2025-08-07T13:54:00Z,1,0,0,Fitbit App
2025-08-07T13:59:00Z,1,0,0,Fitbit App
2025-08-07T14:01:00Z,1,0,0,Fitbit App
2025-08-07T14:03:00Z,1,0,0,Fitbit App
2025-08-07T14:07:00Z,1,0,0,Fitbit App
2025-08-07T14:08:00Z,1,0,0,Fitbit App
2025-08-07T14:16:00Z,1,0,0,Fitbit App
2025-08-07T14:20:00Z,1,0,0,Fitbit App
2025-08-07T14:21:00Z,1,0,0,Fitbit App
2025-08-07T14:44:00Z,1,0,0,Fitbit App
2025-08-07T14:46:00Z,1,0,0,Fitbit App
2025-08-07T14:49:00Z,1,0,0,Fitbit App
2025-08-07T14:51:00Z,1,0,0,Fitbit App
2025-08-07T14:53:00Z,1,0,0,Fitbit App
2025-08-07T14:54:00Z,1,0,0,Fitbit App
2025-08-07T14:55:00Z,1,0,0,Fitbit App
2025-08-07T14:56:00Z,1,0,0,Fitbit App
2025-08-07T14:59:00Z,1,0,0,Fitbit App
2025-08-07T15:00:00Z,1,0,0,Fitbit App
2025-08-07T15:01:00Z,1,0,0,Fitbit App
2025-08-07T15:02:00Z,1,0,0,Fitbit App
2025-08-07T15:04:00Z,1,0,0,Fitbit App
2025-08-07T15:05:00Z,1,0,0,Fitbit App
2025-08-07T15:06:00Z,1,0,0,Fitbit App
2025-08-07T15:28:00Z,1,0,0,Fitbit App
2025-08-07T15:44:00Z,1,0,0,Fitbit App
2025-08-07T15:53:00Z,1,0,0,Fitbit App
2025-08-07T15:56:00Z,1,0,0,Fitbit App
2025-08-07T16:04:00Z,1,0,0,Fitbit App
2025-08-07T16:08:00Z,1,0,0,Fitbit App
2025-08-07T16:11:00Z,1,0,0,Fitbit App
2025-08-07T16:19:00Z,1,0,0,Fitbit App
2025-08-07T16:21:00Z,1,0,0,Fitbit App
2025-08-07T16:38:00Z,0,0,1,Fitbit App
2025-08-07T16:39:00Z,0,0,1,Fitbit App
2025-08-07T16:42:00Z,0,0,1,Fitbit App
2025-08-07T16:44:00Z,0,0,1,Fitbit App
2025-08-07T16:47:00Z,0,0,1,Fitbit App
2025-08-07T16:48:00Z,0,0,1,Fitbit App
2025-08-07T17:17:00Z,1,0,0,Fitbit App
2025-08-07T17:18:00Z,1,0,0,Fitbit App
2025-08-07T17:25:00Z,1,0,0,Fitbit App
2025-08-07T17:29:00Z,1,0,0,Fitbit App
2025-08-07T17:34:00Z,1,0,0,Fitbit App
2025-08-07T17:35:00Z,1,0,0,Fitbit App
2025-08-07T17:39:00Z,1,0,0,Fitbit App
2025-08-07T17:40:00Z,1,0,0,Fitbit App
2025-08-07T17:41:00Z,1,0,0,Fitbit App
2025-08-07T17:43:00Z,1,0,0,Fitbit App
2025-08-07T17:44:00Z,1,0,0,Fitbit App
2025-08-07T17:48:00Z,1,0,0,Fitbit App
